"S.No","Base Year","State","Centre","Year","Month","Index"
"1737","2016","PUDUCHERRY(UT)","Puducherry","2021","May","122.3"
"1738","2016","PUDUCHERRY(UT)","Puducherry","2022","May","134.9"
"1739","2016","PUDUCHERRY(UT)","Puducherry","2023","May","142.6"
"1740","2016","PUDUCHERRY(UT)","Puducherry","2024","May","162.1"
"1741","2016","PUNJAB","Amritsar","2023","May","128.1"
"1742","2016","PUNJAB","Amritsar","2024","May","133.9"
"1743","2016","PUNJAB","Amritsar","2021","May","120.2"
"1744","2016","PUNJAB","Amritsar","2022","May","123.7"
"1745","2016","PUNJAB","Jalandhar","2021","May","119.2"
"1746","2016","PUNJAB","Jalandhar","2022","May","132.1"
"1747","2016","PUNJAB","Jalandhar","2023","May","140.1"
"1748","2016","PUNJAB","Jalandhar","2024","May","144.2"
"1749","2016","PUNJAB","Ludhiana","2021","May","120.5"
"1750","2016","PUNJAB","Ludhiana","2022","May","128.0"
"1751","2016","PUNJAB","Ludhiana","2023","May","140.1"
"1752","2016","PUNJAB","Ludhiana","2024","May","142.9"
"1753","2016","PUNJAB","Sangrur","2021","May","119.4"
"1754","2016","PUNJAB","Sangrur","2022","May","130.4"
"1755","2016","PUNJAB","Sangrur","2023","May","132.0"
"1756","2016","PUNJAB","Sangrur","2024","May","138.4"
"1757","2016","RAJASTHAN","Alwar","2023","May","127.1"
"1758","2016","RAJASTHAN","Alwar","2022","May","126.1"
"1759","2016","RAJASTHAN","Alwar","2021","May","119.7"
"1760","2016","RAJASTHAN","Alwar","2024","May","131.0"
"1761","2016","RAJASTHAN","Bhilwara","2024","May","131.4"
"1762","2016","RAJASTHAN","Bhilwara","2023","May","132.2"
"1763","2016","RAJASTHAN","Bhilwara","2022","May","127.3"
"1764","2016","RAJASTHAN","Bhilwara","2021","May","117.1"
"1765","2016","RAJASTHAN","Jaipur","2022","May","124.4"
"1766","2016","RAJASTHAN","Jaipur","2021","May","114.9"
"1767","2016","RAJASTHAN","Jaipur","2024","May","124.7"
"1768","2016","RAJASTHAN","Jaipur","2023","May","127.8"
"1769","2016","TAMIL NADU","Chennai","2023","May","133.1"
"1770","2016","TAMIL NADU","Chennai","2022","May","128.4"
"1771","2016","TAMIL NADU","Chennai","2021","May","121.2"
"1772","2016","TAMIL NADU","Chennai","2024","May","139.8"
"1773","2016","TAMIL NADU","Coimbatore","2024","May","137.2"
"1774","2016","TAMIL NADU","Coimbatore","2023","May","133.3"
"1775","2016","TAMIL NADU","Coimbatore","2022","May","128.2"
"1776","2016","TAMIL NADU","Coimbatore","2021","May","118.7"
"1777","2016","TAMIL NADU","Coonoor","2022","May","128.6"
"1778","2016","TAMIL NADU","Coonoor","2021","May","127.6"
"1779","2016","TAMIL NADU","Coonoor","2024","May","141.3"
"1780","2016","TAMIL NADU","Coonoor","2023","May","134.1"
"1781","2016","TAMIL NADU","Madurai","2024","May","145.5"
"1782","2016","TAMIL NADU","Madurai","2023","May","137.7"
"1783","2016","TAMIL NADU","Madurai","2022","May","131.0"
"1784","2016","TAMIL NADU","Madurai","2021","May","125.1"
"1785","2016","TAMIL NADU","Salem","2021","May","119.5"
"1786","2016","TAMIL NADU","Salem","2024","May","140.4"
"1787","2016","TAMIL NADU","Salem","2023","May","131.6"
"1788","2016","TAMIL NADU","Salem","2022","May","128.8"
"1789","2016","TAMIL NADU","Tirunelveli","2024","May","155.5"
"1790","2016","TAMIL NADU","Tirunelveli","2023","May","143.5"
"1791","2016","TAMIL NADU","Tirunelveli","2022","May","134.1"
"1792","2016","TAMIL NADU","Tirunelveli","2021","May","124.9"
"1793","2016","TAMIL NADU","Virudhu Nagar","2024","May","146.1"
"1794","2016","TAMIL NADU","Virudhu Nagar","2023","May","136.7"
"1795","2016","TAMIL NADU","Virudhu Nagar","2022","May","128.3"
"1796","2016","TAMIL NADU","Virudhu Nagar","2021","May","120.5"
"1797","2016","TELANGANA","Hyderabad","2021","May","119.9"
"1798","2016","TELANGANA","Hyderabad","2022","May","126.6"
"1799","2016","TELANGANA","Hyderabad","2024","May","140.2"
"1800","2016","TELANGANA","Hyderabad","2023","May","134.6"
"1801","2016","TELANGANA","Mancheriyal","2023","May","146.7"
"1802","2016","TELANGANA","Mancheriyal","2021","May","129.7"
"1803","2016","TELANGANA","Mancheriyal","2022","May","137.1"
"1804","2016","TELANGANA","Mancheriyal","2024","May","152.3"
"1805","2016","TELANGANA","Warangal","2024","May","148.5"
"1806","2016","TELANGANA","Warangal","2023","May","138.2"
"1807","2016","TELANGANA","Warangal","2022","May","131.4"
"1808","2016","TELANGANA","Warangal","2021","May","120.1"
"1809","2016","TRIPURA","Tripura","2022","May","129.8"
"1810","2016","TRIPURA","Tripura","2023","May","130.4"
"1811","2016","TRIPURA","Tripura","2024","May","138.8"
"1812","2016","TRIPURA","Tripura","2021","May","116.9"
"1813","2016","UTTARAKHAND","Udham Singh Nagar","2021","May","131.7"
"1814","2016","UTTARAKHAND","Udham Singh Nagar","2022","May","137.6"
"1815","2016","UTTARAKHAND","Udham Singh Nagar","2023","May","144.5"
"1816","2016","UTTARAKHAND","Udham Singh Nagar","2024","May","150.0"
"1817","2016","UTTAR PRADESH","Agra","2023","May","139.0"
"1818","2016","UTTAR PRADESH","Agra","2024","May","141.5"
"1819","2016","UTTAR PRADESH","Agra","2022","May","131.3"
"1820","2016","UTTAR PRADESH","Agra","2021","May","122.6"
"1821","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2022","May","129.4"
"1822","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2021","May","121.7"
"1823","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2023","May","137.9"
"1824","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2024","May","140.7"
"1825","2016","UTTAR PRADESH","Kanpur","2024","May","140.2"
"1826","2016","UTTAR PRADESH","Kanpur","2021","May","123.1"
"1827","2016","UTTAR PRADESH","Kanpur","2022","May","130.8"
"1828","2016","UTTAR PRADESH","Kanpur","2023","May","137.5"
"1829","2016","UTTAR PRADESH","Lucknow","2023","May","142.8"
"1830","2016","UTTAR PRADESH","Lucknow","2024","May","145.7"
"1831","2016","UTTAR PRADESH","Lucknow","2021","May","124.4"
"1832","2016","UTTAR PRADESH","Lucknow","2022","May","135.7"
"1833","2016","UTTAR PRADESH","Varanasi","2024","May","137.6"
"1834","2016","UTTAR PRADESH","Varanasi","2021","May","123.2"
"1835","2016","UTTAR PRADESH","Varanasi","2022","May","129.2"
"1836","2016","UTTAR PRADESH","Varanasi","2023","May","135.8"
"1837","2016","WEST BENGAL","Darjeeling","2021","May","115.7"
"1838","2016","WEST BENGAL","Darjeeling","2022","May","118.3"
"1839","2016","WEST BENGAL","Darjeeling","2024","May","127.9"
"1840","2016","WEST BENGAL","Darjeeling","2023","May","124.8"
"1841","2016","WEST BENGAL","Durgapur","2021","May","121.3"
"1842","2016","WEST BENGAL","Durgapur","2022","May","131.9"
"1843","2016","WEST BENGAL","Durgapur","2024","May","142.0"
"1844","2016","WEST BENGAL","Durgapur","2023","May","138.1"
"1845","2016","WEST BENGAL","Haldia","2022","May","120.3"
"1846","2016","WEST BENGAL","Haldia","2024","May","124.5"
"1847","2016","WEST BENGAL","Haldia","2023","May","124.6"
"1848","2016","WEST BENGAL","Haldia","2021","May","115.6"
"1849","2016","WEST BENGAL","Howrah","2021","May","121.7"
"1850","2016","WEST BENGAL","Howrah","2022","May","130.1"
"1851","2016","WEST BENGAL","Howrah","2024","May","144.9"
"1852","2016","WEST BENGAL","Howrah","2023","May","138.9"
"1853","2016","WEST BENGAL","Jalpaiguri","2024","May","135.8"
"1854","2016","WEST BENGAL","Jalpaiguri","2023","May","131.8"
"1855","2016","WEST BENGAL","Jalpaiguri","2021","May","117.6"
"1856","2016","WEST BENGAL","Jalpaiguri","2022","May","126.7"
"1857","2016","WEST BENGAL","Kolkata","2021","May","124.3"
"1858","2016","WEST BENGAL","Kolkata","2022","May","137.4"
"1859","2016","WEST BENGAL","Kolkata","2024","May","141.9"
"1860","2016","WEST BENGAL","Kolkata","2023","May","137.6"
"1861","2016","WEST BENGAL","Raniganj","2023","May","140.7"
"1862","2016","WEST BENGAL","Raniganj","2021","May","128.7"
"1863","2016","WEST BENGAL","Raniganj","2022","May","139.5"
"1864","2016","WEST BENGAL","Raniganj","2024","May","148.3"
"1865","2016","All India(with center wise)","All India","2023","May","134.7"
"1866","2016","All India(with center wise)","All India","2024","May","139.9"
"1867","2016","All India(with center wise)","All India","2021","May","120.6"
"1868","2016","All India(with center wise)","All India","2022","May","129.0"
"1869","2016","ANDHRA PRADESH","Guntur","2022","Jun","133.1"
"1870","2016","ANDHRA PRADESH","Guntur","2024","Jun","151.6"
"1871","2016","ANDHRA PRADESH","Guntur","2021","Jun","122.3"
"1872","2016","ANDHRA PRADESH","Guntur","2023","Jun","147.1"
"1873","2016","ANDHRA PRADESH","Nellore","2023","Jun","136.0"
"1874","2016","ANDHRA PRADESH","Nellore","2022","Jun","125.0"
"1875","2016","ANDHRA PRADESH","Nellore","2024","Jun","143.2"
"1876","2016","ANDHRA PRADESH","Nellore","2021","Jun","119.7"
"1877","2016","ANDHRA PRADESH","Visakhapatnam","2022","Jun","140.7"
"1878","2016","ANDHRA PRADESH","Visakhapatnam","2024","Jun","154.0"
"1879","2016","ANDHRA PRADESH","Visakhapatnam","2021","Jun","133.4"
"1880","2016","ANDHRA PRADESH","Visakhapatnam","2023","Jun","150.9"
"1881","2016","ASSAM","Biswanath-Chariali","2022","Jun","135.8"
"1882","2016","ASSAM","Biswanath-Chariali","2024","Jun","151.8"
"1883","2016","ASSAM","Biswanath-Chariali","2021","Jun","127.1"
"1884","2016","ASSAM","Biswanath-Chariali","2023","Jun","137.8"
"1885","2016","ASSAM","Doom-Dooma Tinsukia","2023","Jun","150.2"
"1886","2016","ASSAM","Doom-Dooma Tinsukia","2022","Jun","147.3"
"1887","2016","ASSAM","Doom-Dooma Tinsukia","2024","Jun","154.4"
"1888","2016","ASSAM","Doom-Dooma Tinsukia","2021","Jun","132.4"
"1889","2016","ASSAM","Guwahati","2022","Jun","143.5"
"1890","2016","ASSAM","Guwahati","2024","Jun","152.2"
"1891","2016","ASSAM","Guwahati","2021","Jun","132.5"
"1892","2016","ASSAM","Guwahati","2023","Jun","148.9"
"1893","2016","ASSAM","Labac-Silchar","2023","Jun","139.7"
"1894","2016","ASSAM","Labac-Silchar","2022","Jun","129.8"
"1895","2016","ASSAM","Labac-Silchar","2024","Jun","146.0"
"1896","2016","ASSAM","Labac-Silchar","2021","Jun","117.8"
"1897","2016","ASSAM","Numaligarh-Golaghat","2024","Jun","148.1"
"1898","2016","ASSAM","Numaligarh-Golaghat","2023","Jun","143.6"
"1899","2016","ASSAM","Numaligarh-Golaghat","2021","Jun","117.1"
"1900","2016","ASSAM","Numaligarh-Golaghat","2022","Jun","129.0"
"1901","2016","ASSAM","Sibsagar","2021","Jun","119.6"
"1902","2016","ASSAM","Sibsagar","2022","Jun","133.9"
"1903","2016","ASSAM","Sibsagar","2024","Jun","145.6"
"1904","2016","ASSAM","Sibsagar","2023","Jun","142.9"
"1905","2016","BIHAR","Munger-Jamalpur","2021","Jun","118.2"
"1906","2016","BIHAR","Munger-Jamalpur","2023","Jun","136.0"
"1907","2016","BIHAR","Munger-Jamalpur","2022","Jun","126.0"
"1908","2016","BIHAR","Munger-Jamalpur","2024","Jun","144.8"
"1909","2016","BIHAR","Patna","2022","Jun","125.2"
"1910","2016","BIHAR","Patna","2024","Jun","139.6"
"1911","2016","BIHAR","Patna","2021","Jun","119.2"
"1912","2016","BIHAR","Patna","2023","Jun","133.5"
"1913","2016","CHANDIGARH(UT)","Chandigarh","2022","Jun","133.2"
"1914","2016","CHANDIGARH(UT)","Chandigarh","2023","Jun","141.7"
"1915","2016","CHANDIGARH(UT)","Chandigarh","2024","Jun","147.7"
"1916","2016","CHANDIGARH(UT)","Chandigarh","2021","Jun","123.5"
"1917","2016","CHHATTISGARH","Bhilai","2024","Jun","129.3"
"1918","2016","CHHATTISGARH","Bhilai","2021","Jun","117.9"
"1919","2016","CHHATTISGARH","Bhilai","2023","Jun","128.0"
"1920","2016","CHHATTISGARH","Bhilai","2022","Jun","124.4"
"1921","2016","CHHATTISGARH","Korba","2023","Jun","140.3"
"1922","2016","CHHATTISGARH","Korba","2022","Jun","131.6"
"1923","2016","CHHATTISGARH","Korba","2024","Jun","145.4"
"1924","2016","CHHATTISGARH","Korba","2021","Jun","125.0"
"1925","2016","CHHATTISGARH","Raipur","2021","Jun","116.3"
"1926","2016","CHHATTISGARH","Raipur","2024","Jun","133.3"
"1927","2016","CHHATTISGARH","Raipur","2023","Jun","136.1"
"1928","2016","CHHATTISGARH","Raipur","2022","Jun","128.7"
"1929","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2022","Jun","124.8"
"1930","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2023","Jun","126.8"
"1931","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2024","Jun","130.8"
"1932","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2021","Jun","114.6"
"1933","2016","DELHI (NCT)","Delhi","2021","Jun","115.4"
"1934","2016","DELHI (NCT)","Delhi","2022","Jun","124.8"
"1935","2016","DELHI (NCT)","Delhi","2023","Jun","129.2"
"1936","2016","DELHI (NCT)","Delhi","2024","Jun","131.0"
"1937","2016","GOA","Goa","2023","Jun","129.1"
"1938","2016","GOA","Goa","2024","Jun","134.8"
"1939","2016","GOA","Goa","2021","Jun","117.4"
"1940","2016","GOA","Goa","2022","Jun","125.6"
"1941","2016","GUJARAT","Ahmedabad","2023","Jun","134.9"
"1942","2016","GUJARAT","Ahmedabad","2022","Jun","122.4"
"1943","2016","GUJARAT","Ahmedabad","2024","Jun","137.1"
"1944","2016","GUJARAT","Ahmedabad","2021","Jun","116.2"
"1945","2016","GUJARAT","Bhavnagar","2023","Jun","132.7"
"1946","2016","GUJARAT","Bhavnagar","2022","Jun","126.7"
"1947","2016","GUJARAT","Bhavnagar","2024","Jun","135.6"
"1948","2016","GUJARAT","Bhavnagar","2021","Jun","117.9"
"1949","2016","GUJARAT","Rajkot","2023","Jun","136.1"
"1950","2016","GUJARAT","Rajkot","2022","Jun","130.6"
"1951","2016","GUJARAT","Rajkot","2024","Jun","135.4"
"1952","2016","GUJARAT","Rajkot","2021","Jun","120.4"
"1953","2016","GUJARAT","Surat","2023","Jun","129.5"
"1954","2016","GUJARAT","Surat","2022","Jun","123.8"
"1955","2016","GUJARAT","Surat","2024","Jun","133.0"
"1956","2016","GUJARAT","Surat","2021","Jun","117.9"
"1957","2016","GUJARAT","Vadodara","2024","Jun","135.7"
"1958","2016","GUJARAT","Vadodara","2021","Jun","117.9"
"1959","2016","GUJARAT","Vadodara","2022","Jun","123.6"
"1960","2016","GUJARAT","Vadodara","2023","Jun","131.2"
"1961","2016","HARYANA","Faridabad","2024","Jun","140.6"
"1962","2016","HARYANA","Faridabad","2023","Jun","135.3"
"1963","2016","HARYANA","Faridabad","2022","Jun","127.8"
"1964","2016","HARYANA","Faridabad","2021","Jun","118.5"
"1965","2016","HARYANA","Gurugram","2022","Jun","131.4"
"1966","2016","HARYANA","Gurugram","2021","Jun","120.5"
"1967","2016","HARYANA","Gurugram","2024","Jun","144.6"
"1968","2016","HARYANA","Gurugram","2023","Jun","138.6"
"1969","2016","HARYANA","Yamunanagar","2024","Jun","146.0"
"1970","2016","HARYANA","Yamunanagar","2023","Jun","139.6"
"1971","2016","HARYANA","Yamunanagar","2022","Jun","127.3"
"1972","2016","HARYANA","Yamunanagar","2021","Jun","116.0"
"1973","2016","HIMACHAL PRADESH","Himachal Pradesh","2022","Jun","131.9"
"1974","2016","HIMACHAL PRADESH","Himachal Pradesh","2023","Jun","132.2"
"1975","2016","HIMACHAL PRADESH","Himachal Pradesh","2024","Jun","134.0"
"1976","2016","HIMACHAL PRADESH","Himachal Pradesh","2021","Jun","122.5"
"1977","2016","JAMMU & KASHMIR","Jammu & Kashmir","2021","Jun","126.1"
"1978","2016","JAMMU & KASHMIR","Jammu & Kashmir","2022","Jun","134.1"
"1979","2016","JAMMU & KASHMIR","Jammu & Kashmir","2023","Jun","137.8"
"1980","2016","JAMMU & KASHMIR","Jammu & Kashmir","2024","Jun","144.1"
"1981","2016","JHARKHAND","Bokaro","2021","Jun","122.2"
"1982","2016","JHARKHAND","Bokaro","2022","Jun","128.2"
"1983","2016","JHARKHAND","Bokaro","2023","Jun","130.1"
"1984","2016","JHARKHAND","Bokaro","2024","Jun","133.6"
"1985","2016","JHARKHAND","Dhanbad-Jharia","2021","Jun","126.8"
"1986","2016","JHARKHAND","Dhanbad-Jharia","2022","Jun","132.7"
"1987","2016","JHARKHAND","Dhanbad-Jharia","2023","Jun","140.2"
"1988","2016","JHARKHAND","Dhanbad-Jharia","2024","Jun","148.0"
"1989","2016","JHARKHAND","Jamshedpur","2021","Jun","132.1"
"1990","2016","JHARKHAND","Jamshedpur","2022","Jun","139.7"
"1991","2016","JHARKHAND","Jamshedpur","2023","Jun","147.2"
"1992","2016","JHARKHAND","Jamshedpur","2024","Jun","151.9"
"1993","2016","JHARKHAND","Ramgarh","2021","Jun","127.0"
"1994","2016","JHARKHAND","Ramgarh","2022","Jun","130.8"
"1995","2016","JHARKHAND","Ramgarh","2023","Jun","135.1"
"1996","2016","JHARKHAND","Ramgarh","2024","Jun","150.2"
"1997","2016","KARNATAKA","Bengaluru","2024","Jun","137.8"
"1998","2016","KARNATAKA","Bengaluru","2023","Jun","130.0"
"1999","2016","KARNATAKA","Bengaluru","2021","Jun","117.7"
"2000","2016","KARNATAKA","Bengaluru","2022","Jun","123.1"
"2001","2016","KARNATAKA","Belgaum","2024","Jun","144.7"
"2002","2016","KARNATAKA","Belgaum","2023","Jun","140.3"
"2003","2016","KARNATAKA","Belgaum","2021","Jun","120.8"
"2004","2016","KARNATAKA","Belgaum","2022","Jun","129.3"
"2005","2016","KARNATAKA","Chikmagalur","2024","Jun","135.3"
"2006","2016","KARNATAKA","Chikmagalur","2023","Jun","128.2"
"2007","2016","KARNATAKA","Chikmagalur","2021","Jun","112.2"
"2008","2016","KARNATAKA","Chikmagalur","2022","Jun","119.1"
"2009","2016","KARNATAKA","Davanagere","2023","Jun","142.8"
"2010","2016","KARNATAKA","Davanagere","2021","Jun","124.8"
"2011","2016","KARNATAKA","Davanagere","2022","Jun","130.8"
"2012","2016","KARNATAKA","Davanagere","2024","Jun","147.4"
"2013","2016","KARNATAKA","Hubli-Dharwad","2024","Jun","138.5"
"2014","2016","KARNATAKA","Hubli-Dharwad","2023","Jun","133.3"
"2015","2016","KARNATAKA","Hubli-Dharwad","2021","Jun","121.0"
"2016","2016","KARNATAKA","Hubli-Dharwad","2022","Jun","126.5"
"2017","2016","KARNATAKA","Mercara-Kodagu","2023","Jun","132.9"
"2018","2016","KARNATAKA","Mercara-Kodagu","2024","Jun","142.0"
"2019","2016","KARNATAKA","Mercara-Kodagu","2021","Jun","114.7"
"2020","2016","KARNATAKA","Mercara-Kodagu","2022","Jun","125.8"
"2021","2016","KARNATAKA","Mysore","2024","Jun","145.9"
"2022","2016","KARNATAKA","Mysore","2021","Jun","121.5"
"2023","2016","KARNATAKA","Mysore","2022","Jun","127.0"
"2024","2016","KARNATAKA","Mysore","2023","Jun","136.2"
"2025","2016","KERALA","Ernakulam/Alwaye","2021","Jun","126.7"
"2026","2016","KERALA","Ernakulam/Alwaye","2024","Jun","147.8"
"2027","2016","KERALA","Ernakulam/Alwaye","2023","Jun","138.9"
"2028","2016","KERALA","Ernakulam/Alwaye","2022","Jun","132.4"
"2029","2016","KERALA","Idukki","2023","Jun","140.1"
"2030","2016","KERALA","Idukki","2022","Jun","134.0"
"2031","2016","KERALA","Idukki","2021","Jun","125.6"
"2032","2016","KERALA","Idukki","2024","Jun","151.2"
"2033","2016","KERALA","Kollam","2024","Jun","146.2"
"2034","2016","KERALA","Kollam","2023","Jun","134.9"
"2035","2016","KERALA","Kollam","2022","Jun","130.1"
"2036","2016","KERALA","Kollam","2021","Jun","124.6"
"2037","2016","MADHYA PRADESH","Bhopal","2024","Jun","130.7"
"2038","2016","MADHYA PRADESH","Bhopal","2021","Jun","120.4"
"2039","2016","MADHYA PRADESH","Bhopal","2022","Jun","123.8"
"2040","2016","MADHYA PRADESH","Bhopal","2023","Jun","131.6"
"2041","2016","MADHYA PRADESH","Chhindwara","2023","Jun","135.4"
"2042","2016","MADHYA PRADESH","Chhindwara","2024","Jun","139.5"
"2043","2016","MADHYA PRADESH","Chhindwara","2021","Jun","120.8"
"2044","2016","MADHYA PRADESH","Chhindwara","2022","Jun","127.3"
"2045","2016","MADHYA PRADESH","Indore","2021","Jun","115.9"
"2046","2016","MADHYA PRADESH","Indore","2022","Jun","123.8"
"2047","2016","MADHYA PRADESH","Indore","2023","Jun","128.2"
"2048","2016","MADHYA PRADESH","Indore","2024","Jun","129.5"
"2049","2016","MADHYA PRADESH","Jabalpur","2023","Jun","141.0"
"2050","2016","MADHYA PRADESH","Jabalpur","2024","Jun","138.3"
"2051","2016","MADHYA PRADESH","Jabalpur","2021","Jun","125.4"
"2052","2016","MADHYA PRADESH","Jabalpur","2022","Jun","132.8"
"2053","2016","MAHARASHTRA","Mumbai","2022","Jun","123.4"
"2054","2016","MAHARASHTRA","Mumbai","2024","Jun","131.7"
"2055","2016","MAHARASHTRA","Mumbai","2021","Jun","116.8"
"2056","2016","MAHARASHTRA","Mumbai","2023","Jun","127.3"
"2057","2016","MAHARASHTRA","Nagpur","2021","Jun","119.5"
"2058","2016","MAHARASHTRA","Nagpur","2023","Jun","135.8"
"2059","2016","MAHARASHTRA","Nagpur","2022","Jun","128.9"
"2060","2016","MAHARASHTRA","Nagpur","2024","Jun","144.0"
"2061","2016","MAHARASHTRA","Nasik","2022","Jun","123.8"
"2062","2016","MAHARASHTRA","Nasik","2024","Jun","135.6"
"2063","2016","MAHARASHTRA","Nasik","2021","Jun","118.9"
"2064","2016","MAHARASHTRA","Nasik","2023","Jun","126.3"
"2065","2016","MAHARASHTRA","Pune","2023","Jun","126.3"
"2066","2016","MAHARASHTRA","Pune","2022","Jun","123.3"
"2067","2016","MAHARASHTRA","Pune","2024","Jun","129.4"
"2068","2016","MAHARASHTRA","Pune","2021","Jun","119.1"
"2069","2016","MAHARASHTRA","Solapur","2022","Jun","132.6"
"2070","2016","MAHARASHTRA","Solapur","2024","Jun","148.9"
"2071","2016","MAHARASHTRA","Solapur","2023","Jun","143.1"
"2072","2016","MAHARASHTRA","Solapur","2021","Jun","124.9"
